exposure_landmark_hours,exposure,outcome,prs_open_at_landmark,exposed_prs,exposed_closed_rate,unexposed_closed_rate,raw_difference,estimate,ci_low,ci_high,p_value,n_prs,repositories,interpretation
1,exact_parent_reply,closed_before_hour_48,2500,207,0.7004830917874396,0.5617095508068033,0.13877354098063632,0.10661173842132662,0.0316640341706879,0.18155944267196533,0.005303242905701282,2500,728,adjusted difference in the probability of closing before hour 48; a value near zero means the hour-48 cohort gate is close to unaffected by the exposure and the collider concern is small
1,any_human_reply,closed_before_hour_48,2500,556,0.6726618705035972,0.5447530864197531,0.1279087840838441,0.1186961325726869,0.053860818410192135,0.18353144673518165,0.0003330068309865878,2500,728,adjusted difference in the probability of closing before hour 48; a value near zero means the hour-48 cohort gate is close to unaffected by the exposure and the collider concern is small
6,exact_parent_reply,closed_before_hour_48,1806,168,0.4880952380952381,0.4010989010989011,0.08699633699633696,0.06982151025010883,-0.01549244373021326,0.1551354642304309,0.10870355482692488,1806,621,adjusted difference in the probability of closing before hour 48; a value near zero means the hour-48 cohort gate is close to unaffected by the exposure and the collider concern is small
6,any_human_reply,closed_before_hour_48,1806,511,0.49510763209393344,0.3752895752895753,0.11981805680435814,0.11344223732186914,0.052164881053841476,0.1747195935898968,0.0002851121687730528,1806,621,adjusted difference in the probability of closing before hour 48; a value near zero means the hour-48 cohort gate is close to unaffected by the exposure and the collider concern is small
24,exact_parent_reply,closed_before_hour_48,1264,124,0.16129032258064516,0.15526315789473685,0.006027164685908304,-0.0015145836974436722,-0.06598554734350416,0.06295637994861682,0.9632748284479754,1264,518,adjusted difference in the probability of closing before hour 48; a value near zero means the hour-48 cohort gate is close to unaffected by the exposure and the collider concern is small
24,any_human_reply,closed_before_hour_48,1264,425,0.2023529411764706,0.13230035756853398,0.07005258360793662,0.07040869340955025,0.017599366391838463,0.12321802042726204,0.00897128612149845,1264,518,adjusted difference in the probability of closing before hour 48; a value near zero means the hour-48 cohort gate is close to unaffected by the exposure and the collider concern is small
