days_since_trigger,merged_no_edge,merged_no_edge_low,merged_no_edge_high,merged_with_edge,merged_with_edge_low,merged_with_edge_high,merged_no_reply,merged_no_reply_low,merged_no_reply_high,merged_reply_off_target,merged_reply_off_target_low,merged_reply_off_target_high,merged_reply_on_target,merged_reply_on_target_low,merged_reply_on_target_high
1.875,0.6498202599904928,0.5943720022430765,0.7009276491228581,0.5736162463889001,0.48041414988220654,0.6580115468610817,0.6382990540883058,0.5837956269415658,0.6889382409453579,0.6036048373315579,0.488854285641457,0.705021551235963,0.5736162463889001,0.48041414988220654,0.6580115468610817
2.0,0.6555433200927931,0.6010474883097904,0.7059939792240166,0.5887094766052223,0.4954788910722038,0.6706649985996548,0.6431057111768334,0.5890126804381179,0.6937566198889487,0.6244677406298969,0.5157045968145546,0.7209107520501837,0.5887094766052223,0.4954788910722038,0.6706649985996548
2.5,0.6674087380854214,0.6135237090270101,0.7173530818215934,0.6075760143756249,0.5156871533231754,0.6879799578683085,0.6536144897831779,0.5995514058477942,0.7035099929073779,0.6595174181711065,0.5546889322084978,0.7506711871736583,0.6075760143756249,0.5156871533231754,0.6879799578683085
3.0,0.6827254409367507,0.6291775378390649,0.730889736020276,0.6589212087563843,0.5769904328860659,0.7320203659250276,0.6672063112304493,0.6132683535582811,0.7158645228939772,0.70267718206491,0.5999748642836475,0.7902447318952458,0.6589212087563843,0.5769904328860659,0.7320203659250276
3.5,0.6901732005391743,0.6376383343444783,0.737604871302164,0.684593805946764,0.6018473578253204,0.7568659456306183,0.6747985626852679,0.6219638077406886,0.722630910868904,0.712116001681897,0.6103584489773773,0.7969387564186443,0.684593805946764,0.6018473578253204,0.7568659456306183
4.0,0.7003748146677625,0.6476098356325047,0.7473122878968161,0.7135966743654523,0.6353986572827796,0.7793098032443285,0.6846791875970761,0.6324030999291763,0.7316548092425788,0.7303943507814591,0.6313774972367397,0.8124917687112935,0.7135966743654523,0.6353986572827796,0.7793098032443285
4.5,0.7061815043059843,0.6550880450864671,0.7529833983034104,0.717047316842977,0.6404674282387874,0.7819058113775943,0.6904445470362295,0.6391274895436553,0.7372937339172769,0.7389532602804604,0.6416477854434305,0.8191140686304441,0.717047316842977,0.6404674282387874,0.7819058113775943
5.0,0.7128860874292033,0.6617080003727827,0.7589331058826845,0.727399244275551,0.6498972213437578,0.7926181947567229,0.6967897539783858,0.6451399425376929,0.7436562084681838,0.7515845541378574,0.6591069566487872,0.8302619692787042,0.727399244275551,0.6498972213437578,0.7926181947567229
5.5,0.7192752704627676,0.6686890482244088,0.7643903991986422,0.7374955685616418,0.6620497898286887,0.8009486013282499,0.7018663334399349,0.6507000372783286,0.747881957080265,0.7716180578364173,0.6819636514169846,0.8458475443014584,0.7374955685616418,0.6620497898286887,0.8009486013282499
6.0,0.724496188179483,0.6745752050877883,0.7693035389001601,0.7374955685616418,0.6620497898286887,0.8009486013282499,0.7055871904328842,0.6546317671290397,0.7514985393142478,0.7913061562987951,0.7101264803405575,0.8586003359142499,0.7374955685616418,0.6620497898286887,0.8009486013282499
6.5,0.730969111805222,0.6809441724630136,0.7750862869232347,0.747723013942357,0.6749545588852526,0.8091809648723916,0.7103129177132552,0.6592132373715309,0.7557226682247314,0.8128951746127129,0.7315795744930624,0.8786964461830007,0.747723013942357,0.6749545588852526,0.8091809648723916
7.0,0.7375812380895791,0.6885614602288209,0.7810822050766424,0.7511788630664342,0.6787182548874939,0.8124071017674834,0.7166104629803584,0.6659386225151737,0.7612073577597646,0.8234860137855782,0.7432614892865883,0.8878722709050828,0.7511788630664342,0.6787182548874939,0.8124071017674834
7.5,0.7404923812486488,0.6915081065034434,0.7839070053958387,0.7653972137483523,0.6935777839317034,0.8253152557634079,0.7190534762305276,0.6692824528790748,0.763297221968265,0.8304081308920261,0.7530560782694007,0.8938368296388938,0.7653972137483523,0.6935777839317034,0.8253152557634079
8.0,0.7446847498876044,0.6958764547562183,0.7875385795334712,0.7653972137483523,0.6935777839317034,0.8253152557634079,0.723973730587261,0.6741192808377672,0.7681997886872146,0.8304081308920261,0.7530560782694007,0.8938368296388938,0.7653972137483523,0.6935777839317034,0.8253152557634079
8.5,0.7459528719908116,0.697043484820783,0.7886744905324278,0.7728449212484046,0.7021278824825994,0.8308396857832986,0.7249666308369471,0.6752143218435945,0.7690140218248687,0.8339412948317755,0.758554465279837,0.8965801735852554,0.7728449212484046,0.7021278824825994,0.8308396857832986
9.0,0.7463893790836109,0.6976761050296533,0.788876435601754,0.7840164824984831,0.7141566645936137,0.840978251391752,0.7254807119008033,0.6757283048648215,0.7696011488619922,0.8339412948317755,0.758554465279837,0.8965801735852554,0.7840164824984831,0.7141566645936137,0.840978251391752
9.5,0.7490357507801297,0.7009952419972805,0.7910032025908014,0.7840164824984831,0.7141566645936137,0.840978251391752,0.7285943522195087,0.6797729759194108,0.7724009931342113,0.8339412948317755,0.758554465279837,0.8965801735852554,0.7840164824984831,0.7141566645936137,0.840978251391752
10.0,0.7512645629401641,0.7040129984638058,0.7925882441043034,0.7840164824984831,0.7141566645936137,0.840978251391752,0.7306861105839055,0.6822131437919723,0.773914363865422,0.8377153563128715,0.7632953976599837,0.8986688439466838,0.7840164824984831,0.7141566645936137,0.840978251391752
10.5,0.7535176013193293,0.7065272845001244,0.7948684047118735,0.7877403362485093,0.7167750834382037,0.8450978729192765,0.7333316301263033,0.6849692876415465,0.7758764481100908,0.8377153563128715,0.7632953976599837,0.8986688439466838,0.7877403362485093,0.7167750834382037,0.8450978729192765
11.0,0.7562311690112266,0.7088266556725993,0.7972246783348808,0.7951880437485616,0.7269960064653326,0.8513410883378032,0.7365189014793754,0.6885996969151218,0.7788935954961681,0.8377153563128715,0.7632953976599837,0.8986688439466838,0.7951880437485616,0.7269960064653326,0.8513410883378032
11.5,0.75940878878203,0.7129520146983277,0.8002375893043967,0.7951880437485616,0.7269960064653326,0.8513410883378032,0.7391857142174385,0.6909125857984179,0.7812344213117601,0.8452634792750635,0.7731354056062337,0.9046262638974221,0.7951880437485616,0.7269960064653326,0.8513410883378032
12.0,0.7621479676573768,0.7157972122595747,0.8027281584085323,0.7951880437485616,0.7269960064653326,0.8513410883378032,0.7418689887625265,0.6943317826497715,0.78337745304391,0.8490375407561596,0.7787158070741328,0.907526984770362,0.7951880437485616,0.7269960064653326,0.8513410883378032
12.5,0.764439413055668,0.7182932831266989,0.8043303753065939,0.7951880437485616,0.7269960064653326,0.8513410883378032,0.7440245713198332,0.6964772889550129,0.7851482066699245,0.8528116022372556,0.782795505070787,0.9100108903856763,0.7951880437485616,0.7269960064653326,0.8513410883378032
13.0,0.7653649949297125,0.7191691417670862,0.8051064150590318,0.7991267352149354,0.7321272963982922,0.8545952904155248,0.7440245713198332,0.6964772889550129,0.7851482066699245,0.8603597251994477,0.7918505369358965,0.9154488962734779,0.7991267352149354,0.7321272963982922,0.8545952904155248
13.5,0.7677019969722453,0.7217007774725785,0.8075068894357209,0.7991267352149354,0.7321272963982922,0.8545952904155248,0.745676025698415,0.6982724007821227,0.7871434545469032,0.8679078481616397,0.8009481359605783,0.9213554236048276,0.7991267352149354,0.7321272963982922,0.8545952904155248
14.0,0.7695829524623485,0.7236750779453008,0.8094783922339772,0.803226189598304,0.7342817923270255,0.8583307574849955,0.7478923566291478,0.7011655255074187,0.7902875730360379,0.8679078481616397,0.8009481359605783,0.9213554236048276,0.803226189598304,0.7342817923270255,0.8583307574849955
14.5,0.7695829524623485,0.7236750779453008,0.8094783922339772,0.803226189598304,0.7342817923270255,0.8583307574849955,0.7478923566291478,0.7011655255074187,0.7902875730360379,0.8679078481616397,0.8009481359605783,0.9213554236048276,0.803226189598304,0.7342817923270255,0.8583307574849955
15.0,0.7705331258542564,0.7248094903729492,0.8103611903559232,0.803226189598304,0.7342817923270255,0.8583307574849955,0.7484501169020921,0.7012083925982189,0.7904767250253365,0.87191064064159,0.8069803045588814,0.9229766201283544,0.803226189598304,0.7342817923270255,0.8583307574849955
15.5,0.7724533507425053,0.726278032466193,0.8129307014358635,0.803226189598304,0.7342817923270255,0.8583307574849955,0.750706169665302,0.7030085629828273,0.7934836444439445,0.87191064064159,0.8069803045588814,0.9229766201283544,0.803226189598304,0.7342817923270255,0.8583307574849955
16.0,0.77582798325268,0.7295904888558072,0.8157314816028637,0.8074128664153615,0.7368210635669038,0.8642985042266788,0.7540979224589713,0.7068132606395122,0.7964039537405765,0.8760425554596032,0.8129297936644123,0.9265182900354744,0.8074128664153615,0.7368210635669038,0.8642985042266788
16.5,0.77582798325268,0.7295904888558072,0.8157314816028637,0.8074128664153615,0.7368210635669038,0.8642985042266788,0.7540979224589713,0.7068132606395122,0.7964039537405765,0.8760425554596032,0.8129297936644123,0.9265182900354744,0.8074128664153615,0.7368210635669038,0.8642985042266788
17.0,0.7768005299630805,0.7312654763973468,0.8162591506823591,0.8074128664153615,0.7368210635669038,0.8642985042266788,0.7552363580031428,0.7086372776296138,0.7977441023902081,0.8760425554596032,0.8129297936644123,0.9265182900354744,0.8074128664153615,0.7368210635669038,0.8642985042266788
17.5,0.7772921587517081,0.7313525814896036,0.8167388816100386,0.8157862200494761,0.7460977439957089,0.870952489913818,0.7558122724549001,0.7089797775014168,0.7981785669588811,0.8760425554596032,0.8129297936644123,0.9265182900354744,0.8157862200494761,0.7460977439957089,0.870952489913818
18.0,0.7782819713794783,0.7322207112552864,0.818079329733593,0.8157862200494761,0.7460977439957089,0.870952489913818,0.7569723091653281,0.7099892024222155,0.799337736724706,0.8760425554596032,0.8129297936644123,0.9265182900354744,0.8157862200494761,0.7460977439957089,0.870952489913818
18.5,0.7822589763771558,0.7373145069604058,0.8207833537985095,0.8199728968665335,0.7520062875558277,0.8746729798699734,0.7616347109079598,0.7155353628953349,0.8029669097256268,0.8760425554596032,0.8129297936644123,0.9265182900354744,0.8199728968665335,0.7520062875558277,0.8746729798699734
19.0,0.783257788412123,0.738603927559941,0.8215599135470898,0.8199728968665335,0.7520062875558277,0.8746729798699734,0.7628060391098862,0.7168294048352348,0.8039546436547591,0.8760425554596032,0.8129297936644123,0.9265182900354744,0.8199728968665335,0.7520062875558277,0.8746729798699734
19.5,0.7852693170579501,0.7411676178594897,0.8233105824041685,0.8241595736835908,0.7563838845026776,0.8779736772011514,0.7645761432956334,0.7184494050071922,0.8053273602112817,0.8803169500989272,0.8181452859236567,0.9300382648047627,0.8241595736835908,0.7563838845026776,0.8779736772011514
20.0,0.7867850630551881,0.7423344758113014,0.8247878140620045,0.8283462505006483,0.7621262562164605,0.8811674470551105,0.76635516488282,0.7199057885538328,0.8070937181952967,0.8803169500989272,0.8181452859236567,0.9300382648047627,0.8283462505006483,0.7621262562164605,0.8811674470551105
20.5,0.7898309907258283,0.7452930395971429,0.8276258617256161,0.8283462505006483,0.7621262562164605,0.8811674470551105,0.7699313613386952,0.7235587718273858,0.8101685391393363,0.8803169500989272,0.8181452859236567,0.9300382648047627,0.8283462505006483,0.7621262562164605,0.8811674470551105
21.0,0.7908512286349263,0.7467052893895386,0.8281934688838545,0.8325329273177056,0.7632276921607526,0.8877137996016501,0.7711296354983895,0.7250130030368588,0.8110145383320128,0.8803169500989272,0.8181452859236567,0.9300382648047627,0.8325329273177056,0.7632276921607526,0.8877137996016501
21.5,0.7918739610132396,0.7480075007705744,0.829020775588716,0.8325329273177056,0.7632276921607526,0.8877137996016501,0.7723310547346185,0.7261602212816709,0.8122046689650328,0.8803169500989272,0.8181452859236567,0.9300382648047627,0.8325329273177056,0.7632276921607526,0.8877137996016501
22.0,0.7944434182846811,0.7502456578347005,0.8317302200883514,0.8325329273177056,0.7632276921607526,0.8877137996016501,0.7753505367673158,0.7293486460749753,0.8153373618536963,0.8803169500989272,0.8181452859236567,0.9300382648047627,0.8325329273177056,0.7632276921607526,0.8877137996016501
22.5,0.7960085699221073,0.7519931953583846,0.8332838601325455,0.8325329273177056,0.7632276921607526,0.8877137996016501,0.7771919258102067,0.7307887647055435,0.8172070000795565,0.8803169500989272,0.8181452859236567,0.9300382648047627,0.8325329273177056,0.7632276921607526,0.8877137996016501
23.0,0.7965343210305555,0.7526379086543155,0.8337073315564031,0.836939955546187,0.7697380962999583,0.8905092082159556,0.7778108371274005,0.7319117829092942,0.8176237333881309,0.8803169500989272,0.8181452859236567,0.9300382648047627,0.836939955546187,0.7697380962999583,0.8905092082159556
23.5,0.797062803313593,0.7528547627453385,0.8344946351918109,0.836939955546187,0.7697380962999583,0.8905092082159556,0.7784332157348868,0.7320082162676498,0.8183474809981194,0.8803169500989272,0.8181452859236567,0.9300382648047627,0.836939955546187,0.7697380962999583,0.8905092082159556
24.0,0.7981225275782741,0.7544124738529678,0.8354210867872082,0.836939955546187,0.7697380962999583,0.8905092082159556,0.779055594342373,0.7330859590496303,0.8189305775323591,0.8847496556508188,0.8241876421963023,0.9321870103660902,0.836939955546187,0.7697380962999583,0.8905092082159556
24.5,0.7991850405910199,0.7553613573587066,0.8359926020287685,0.836939955546187,0.7697380962999583,0.8905092082159556,0.7803003515573457,0.7340582027892094,0.8199794444719137,0.8847496556508188,0.8241876421963023,0.9321870103660902,0.836939955546187,0.7697380962999583,0.8905092082159556
25.0,0.8002503719406697,0.7566367808298335,0.8370131842311024,0.836939955546187,0.7697380962999583,0.8905092082159556,0.7815486450144061,0.7353343948295993,0.8210203882647563,0.8847496556508188,0.8241876421963023,0.9321870103660902,0.836939955546187,0.7697380962999583,0.8905092082159556
25.5,0.8007858937317135,0.75715992814837,0.8375207195661235,0.836939955546187,0.7697380962999583,0.8905092082159556,0.7821763787931004,0.736107523560045,0.8217318983430603,0.8847496556508188,0.8241876421963023,0.9321870103660902,0.836939955546187,0.7697380962999583,0.8905092082159556
26.0,0.8007858937317135,0.75715992814837,0.8375207195661235,0.836939955546187,0.7697380962999583,0.8905092082159556,0.7821763787931004,0.736107523560045,0.8217318983430603,0.8847496556508188,0.8241876421963023,0.9321870103660902,0.836939955546187,0.7697380962999583,0.8905092082159556
26.5,0.8007858937317135,0.75715992814837,0.8375207195661235,0.836939955546187,0.7697380962999583,0.8905092082159556,0.7821763787931004,0.736107523560045,0.8217318983430603,0.8847496556508188,0.8241876421963023,0.9321870103660902,0.836939955546187,0.7697380962999583,0.8905092082159556
27.0,0.8007858937317135,0.75715992814837,0.8375207195661235,0.836939955546187,0.7697380962999583,0.8905092082159556,0.7821763787931004,0.736107523560045,0.8217318983430603,0.8847496556508188,0.8241876421963023,0.9321870103660902,0.836939955546187,0.7697380962999583,0.8905092082159556
27.5,0.801328711459965,0.7577347418167577,0.8380114109524434,0.8462576723721191,0.7809370322687357,0.898091663632699,0.7828114330823334,0.7367501935664723,0.8222493012549886,0.8847496556508188,0.8241876421963023,0.9321870103660902,0.8462576723721191,0.7809370322687357,0.898091663632699
28.0,0.8024263428883629,0.758314497452726,0.8393483421518545,0.8462576723721191,0.7809370322687357,0.898091663632699,0.7834540028069419,0.7372548143328954,0.822958022461674,0.8895517533320347,0.828548401446337,0.9361752242314376,0.8462576723721191,0.7809370322687357,0.898091663632699
28.5,0.8029782246121384,0.7590721905776611,0.8398533920963417,0.8462576723721191,0.7809370322687357,0.898091663632699,0.7841004087687121,0.7380379835713251,0.8235076593236913,0.8895517533320347,0.828548401446337,0.9361752242314376,0.8462576723721191,0.7809370322687357,0.898091663632699
29.0,0.8029782246121384,0.7590721905776611,0.8398533920963417,0.8462576723721191,0.7809370322687357,0.898091663632699,0.7841004087687121,0.7380379835713251,0.8235076593236913,0.8895517533320347,0.828548401446337,0.9361752242314376,0.8462576723721191,0.7809370322687357,0.898091663632699
29.5,0.8035347832996748,0.7593830111624167,0.8402867144107566,0.8462576723721191,0.7809370322687357,0.898091663632699,0.7841004087687121,0.7380379835713251,0.8235076593236913,0.8945721281805785,0.8348517318691567,0.9397609541805196,0.8462576723721191,0.7809370322687357,0.898091663632699
30.0,0.8035347832996748,0.7593830111624167,0.8402867144107566,0.8462576723721191,0.7809370322687357,0.898091663632699,0.7841004087687121,0.7380379835713251,0.8235076593236913,0.8945721281805785,0.8348517318691567,0.9397609541805196,0.8462576723721191,0.7809370322687357,0.898091663632699
