days_since_trigger,merged_no_edge,merged_no_edge_low,merged_no_edge_high,merged_with_edge,merged_with_edge_low,merged_with_edge_high,merged_no_reply,merged_no_reply_low,merged_no_reply_high,merged_reply_off_target,merged_reply_off_target_low,merged_reply_off_target_high,merged_reply_on_target,merged_reply_on_target_low,merged_reply_on_target_high
1.5,0.6360598321113048,0.581515335611322,0.6873259116317768,0.5583882551885038,0.4595685125672756,0.6449455492783946,0.6248660492719407,0.5701320449647544,0.6758380508362742,0.5776668921219845,0.46509459420795146,0.6705196541645891,0.5583882551885038,0.4595685125672756,0.6449455492783946
1.625,0.6392184256609657,0.5850528555585607,0.689750905053261,0.5583882551885038,0.4595685125672756,0.6449455492783946,0.6284013430484354,0.5741389358839291,0.6796661324164366,0.5776668921219845,0.46509459420795146,0.6705196541645891,0.5583882551885038,0.4595685125672756,0.6449455492783946
1.75,0.6452079635162035,0.5911893929028045,0.6968006080735207,0.5736162463889001,0.4775851522812115,0.6602485927898458,0.6335241241092735,0.579291597444882,0.6839519540310761,0.5985228480665779,0.4846006292153231,0.693269955891101,0.5736162463889001,0.4775851522812115,0.6602485927898458
1.875,0.6498202599904928,0.5968244540748785,0.7009324106020748,0.5736162463889001,0.4775851522812115,0.6602485927898458,0.6382990540883058,0.5841219225185731,0.6884379299546648,0.6036048373315579,0.4855117250404858,0.70244793509375,0.5736162463889001,0.4775851522812115,0.6602485927898458
2.0,0.6555433200927931,0.6023307275784213,0.7057984671433839,0.5887094766052223,0.493931883902701,0.6752115565217154,0.6431057111768334,0.5897341608983216,0.6923535151089196,0.6244677406298969,0.5097862010776029,0.7176662582828579,0.5887094766052223,0.493931883902701,0.6752115565217154
2.5,0.6674087380854214,0.6143765373715177,0.7177912545451818,0.6075760143756249,0.5155465482375842,0.6947780830996155,0.6536144897831779,0.60097848151551,0.7034673618605845,0.6595174181711065,0.55106178029741,0.7486478210377865,0.6075760143756249,0.5155465482375842,0.6947780830996155
3.0,0.6827254409367507,0.6297090067425385,0.730501913177319,0.6589212087563843,0.5773059820461658,0.737564832424707,0.6672063112304493,0.6147090613634807,0.7152512241097772,0.70267718206491,0.5976683863147029,0.7895271546024933,0.6589212087563843,0.5773059820461658,0.737564832424707
3.5,0.6901732005391743,0.6382382767350856,0.7374640206641792,0.684593805946764,0.6013650527931497,0.7617185478402365,0.6747985626852679,0.6226687226768273,0.7215004120618954,0.712116001681897,0.6093199227980208,0.7942254280063925,0.684593805946764,0.6013650527931497,0.7617185478402365
4.0,0.7003748146677625,0.6476098356325047,0.747713106947787,0.7135966743654523,0.6371721200407474,0.7822759560233152,0.6846791875970761,0.6329173389551023,0.7313961219485894,0.7303943507814591,0.6275084769840842,0.8103310002551322,0.7135966743654523,0.6371721200407474,0.7822759560233152
4.5,0.7061815043059843,0.6552597298877884,0.7536636508220597,0.717047316842977,0.6439923777612935,0.7851696676327269,0.6904445470362295,0.6386386240078255,0.7371383444305187,0.7389532602804604,0.6361971275693965,0.8169888837588763,0.717047316842977,0.6439923777612935,0.7851696676327269
5.0,0.7128860874292033,0.6604281145533978,0.7589606222120386,0.727399244275551,0.6512932178708916,0.795764026751506,0.6967897539783858,0.6442258682155645,0.7442122330639499,0.7515845541378574,0.6541670471069245,0.8284370522335354,0.727399244275551,0.6512932178708916,0.795764026751506
5.5,0.7192752704627676,0.6677684341033994,0.7650772522076547,0.7374955685616418,0.6633995486936548,0.8041377304361804,0.7018663334399349,0.649909472333697,0.7477131008113788,0.7716180578364173,0.6759730616368935,0.8446184454392559,0.7374955685616418,0.6633995486936548,0.8041377304361804
6.0,0.724496188179483,0.6737167402582189,0.7693241027956765,0.7374955685616418,0.6633995486936548,0.8041377304361804,0.7055871904328842,0.6539544554199999,0.751473787446042,0.7913061562987951,0.7064029128360666,0.8577649832479437,0.7374955685616418,0.6633995486936548,0.8041377304361804
6.5,0.730969111805222,0.6802338189665432,0.7752090391152433,0.747723013942357,0.6755843326371507,0.8115366193713366,0.7103129177132552,0.6580721002585743,0.7555221477566795,0.8128951746127129,0.7267398130078991,0.8781109151226083,0.747723013942357,0.6755843326371507,0.8115366193713366
7.0,0.7375812380895791,0.6870980397832891,0.7817003064815273,0.7511788630664342,0.6826135234026882,0.8156555317561273,0.7166104629803584,0.6640445280664359,0.7607156844539967,0.8234860137855782,0.7394280515833339,0.8866159424256417,0.7511788630664342,0.6826135234026882,0.8156555317561273
7.5,0.7404923812486488,0.6902005300623706,0.7842852595258046,0.7653972137483523,0.6967272158271338,0.827548430508435,0.7190534762305276,0.6669522970561329,0.7633719569179195,0.8304081308920261,0.7492695826358713,0.8943169751434433,0.7653972137483523,0.6967272158271338,0.827548430508435
8.0,0.7446847498876044,0.6951985220924655,0.788049611748028,0.7653972137483523,0.6967272158271338,0.827548430508435,0.723973730587261,0.6736135238028218,0.7677234333976188,0.8304081308920261,0.7492695826358713,0.8943169751434433,0.7653972137483523,0.6967272158271338,0.827548430508435
8.5,0.7459528719908116,0.696262295142454,0.7895548249614226,0.7728449212484046,0.7050503217650167,0.8327971547757262,0.7249666308369471,0.6741908728854136,0.7682920806310929,0.8339412948317755,0.7550062510924613,0.8956151174966305,0.7728449212484046,0.7050503217650167,0.8327971547757262
9.0,0.7463893790836109,0.6967286615956361,0.7907076627663272,0.7840164824984831,0.7154658813052593,0.8437336651399295,0.7254807119008033,0.6746453531024447,0.7687243652136369,0.8339412948317755,0.7550062510924613,0.8956151174966305,0.7840164824984831,0.7154658813052593,0.8437336651399295
9.5,0.7490357507801297,0.6995728217440843,0.7924837442030279,0.7840164824984831,0.7154658813052593,0.8437336651399295,0.7285943522195087,0.6775766300058932,0.770844194550454,0.8339412948317755,0.7550062510924613,0.8956151174966305,0.7840164824984831,0.7154658813052593,0.8437336651399295
10.0,0.7512645629401641,0.702892151773398,0.7939130325976856,0.7840164824984831,0.7154658813052593,0.8437336651399295,0.7306861105839055,0.6810656718500024,0.772824479867924,0.8377153563128715,0.7622051907168144,0.897736260503548,0.7840164824984831,0.7154658813052593,0.8437336651399295
10.5,0.7535176013193293,0.7050849229173728,0.795055881626577,0.7877403362485093,0.719323774933282,0.8468155371229057,0.7333316301263033,0.6839976513720615,0.7751450774453986,0.8377153563128715,0.7622051907168144,0.897736260503548,0.7877403362485093,0.719323774933282,0.8468155371229057
11.0,0.7562311690112266,0.7076128351364008,0.7977731699733064,0.7951880437485616,0.7279753160860425,0.852990246413495,0.7365189014793754,0.6862922191044708,0.77872046842813,0.8377153563128715,0.7622051907168144,0.897736260503548,0.7951880437485616,0.7279753160860425,0.852990246413495
11.5,0.75940878878203,0.7114088935054917,0.8002447836274118,0.7951880437485616,0.7279753160860425,0.852990246413495,0.7391857142174385,0.6886417162376505,0.7807847454642001,0.8452634792750635,0.7702889494365004,0.9045330132533402,0.7951880437485616,0.7279753160860425,0.852990246413495
12.0,0.7621479676573768,0.7150068785485926,0.8027620838822719,0.7951880437485616,0.7279753160860425,0.852990246413495,0.7418689887625265,0.6926889428572162,0.7831188036981669,0.8490375407561596,0.7754111727375852,0.9077054072904577,0.7951880437485616,0.7279753160860425,0.852990246413495
12.5,0.764439413055668,0.7166271527045397,0.8047190332322257,0.7951880437485616,0.7279753160860425,0.852990246413495,0.7440245713198332,0.6945681190433687,0.7841203749676975,0.8528116022372556,0.7808818566407688,0.9100108903856763,0.7951880437485616,0.7279753160860425,0.852990246413495
13.0,0.7653649949297125,0.7181568393376062,0.8058774476559315,0.7991267352149354,0.7342948639396286,0.8552505592518858,0.7440245713198332,0.6945681190433687,0.7841203749676975,0.8603597251994477,0.7937491545550617,0.9164892143794865,0.7991267352149354,0.7342948639396286,0.8552505592518858
13.5,0.7677019969722453,0.7205016658565444,0.807010191839087,0.7991267352149354,0.7342948639396286,0.8552505592518858,0.745676025698415,0.6956978937439321,0.7861033427224041,0.8679078481616397,0.8026627278838138,0.9217936611800394,0.7991267352149354,0.7342948639396286,0.8552505592518858
14.0,0.7695829524623485,0.7218335780857356,0.8094274584323641,0.803226189598304,0.7383358022155219,0.8593973927224053,0.7478923566291478,0.6985102450734405,0.7901518877305755,0.8679078481616397,0.8026627278838138,0.9217936611800394,0.803226189598304,0.7383358022155219,0.8593973927224053
14.5,0.7695829524623485,0.7218335780857356,0.8094274584323641,0.803226189598304,0.7383358022155219,0.8593973927224053,0.7478923566291478,0.6985102450734405,0.7901518877305755,0.8679078481616397,0.8026627278838138,0.9217936611800394,0.803226189598304,0.7383358022155219,0.8593973927224053
15.0,0.7705331258542564,0.7232634791438097,0.8101971046331669,0.803226189598304,0.7383358022155219,0.8593973927224053,0.7484501169020921,0.6990199761799107,0.7906625906648406,0.87191064064159,0.80990170795332,0.92205725026919,0.803226189598304,0.7383358022155219,0.8593973927224053
15.5,0.7724533507425053,0.7239534318297862,0.8122713291824841,0.803226189598304,0.7383358022155219,0.8593973927224053,0.750706169665302,0.7014945890786964,0.7936719543675057,0.87191064064159,0.80990170795332,0.92205725026919,0.803226189598304,0.7383358022155219,0.8593973927224053
16.0,0.77582798325268,0.7272155380225794,0.8146103071490229,0.8074128664153615,0.7393508536381276,0.866558927575868,0.7540979224589713,0.705180896104836,0.7964108864367554,0.8760425554596032,0.8142804976314428,0.9253098545725664,0.8074128664153615,0.7393508536381276,0.866558927575868
16.5,0.77582798325268,0.7272155380225794,0.8146103071490229,0.8074128664153615,0.7393508536381276,0.866558927575868,0.7540979224589713,0.705180896104836,0.7964108864367554,0.8760425554596032,0.8142804976314428,0.9253098545725664,0.8074128664153615,0.7393508536381276,0.866558927575868
17.0,0.7768005299630805,0.7286222881230959,0.8150634242939535,0.8074128664153615,0.7393508536381276,0.866558927575868,0.7552363580031428,0.7063535542808864,0.7985903256289655,0.8760425554596032,0.8142804976314428,0.9253098545725664,0.8074128664153615,0.7393508536381276,0.866558927575868
17.5,0.7772921587517081,0.7286222881230959,0.8163571262578952,0.8157862200494761,0.7484935022029665,0.8725811017967222,0.7558122724549001,0.7065454228162705,0.7985903256289655,0.8760425554596032,0.8142804976314428,0.9253098545725664,0.8157862200494761,0.7484935022029665,0.8725811017967222
18.0,0.7782819713794783,0.7297117181789295,0.8189471331248963,0.8157862200494761,0.7484935022029665,0.8725811017967222,0.7569723091653281,0.7073805570340013,0.7998055683472152,0.8760425554596032,0.8142804976314428,0.9253098545725664,0.8157862200494761,0.7484935022029665,0.8725811017967222
18.5,0.7822589763771558,0.7352914514633394,0.8200275791394734,0.8199728968665335,0.7533594600429014,0.8778694144240914,0.7616347109079598,0.7130205692074811,0.8029245187170494,0.8760425554596032,0.8142804976314428,0.9253098545725664,0.8199728968665335,0.7533594600429014,0.8778694144240914
19.0,0.783257788412123,0.7363704737266535,0.820929362855757,0.8199728968665335,0.7533594600429014,0.8778694144240914,0.7628060391098862,0.7136418109960664,0.803172086609036,0.8760425554596032,0.8142804976314428,0.9253098545725664,0.8199728968665335,0.7533594600429014,0.8778694144240914
19.5,0.7852693170579501,0.7387029281862942,0.8222298473319264,0.8241595736835908,0.7591694375511108,0.8797267875300557,0.7645761432956334,0.7156429972924795,0.804736309542425,0.8803169500989272,0.8188769663460634,0.9296566580033598,0.8241595736835908,0.7591694375511108,0.8797267875300557
20.0,0.7867850630551881,0.739731450399049,0.8241092284955314,0.8283462505006483,0.7654428614236791,0.8818440045001037,0.76635516488282,0.7167700602665872,0.8060200528077632,0.8803169500989272,0.8188769663460634,0.9296566580033598,0.8283462505006483,0.7654428614236791,0.8818440045001037
20.5,0.7898309907258283,0.7436613361102056,0.8264460108947268,0.8283462505006483,0.7654428614236791,0.8818440045001037,0.7699313613386952,0.7224807741704552,0.8085275977556134,0.8803169500989272,0.8188769663460634,0.9296566580033598,0.8283462505006483,0.7654428614236791,0.8818440045001037
21.0,0.7908512286349263,0.7456940571609492,0.826953955009029,0.8325329273177056,0.7654428614236791,0.889358233117087,0.7711296354983895,0.7237459754018306,0.8091515271269072,0.8803169500989272,0.8188769663460634,0.9296566580033598,0.8325329273177056,0.7654428614236791,0.889358233117087
21.5,0.7918739610132396,0.7462429617386059,0.8281057762439578,0.8325329273177056,0.7654428614236791,0.889358233117087,0.7723310547346185,0.7250241781821256,0.8099218833481685,0.8803169500989272,0.8188769663460634,0.9296566580033598,0.8325329273177056,0.7654428614236791,0.889358233117087
22.0,0.7944434182846811,0.7499530473692346,0.831532272080855,0.8325329273177056,0.7654428614236791,0.889358233117087,0.7753505367673158,0.7293183213737281,0.8144974293652193,0.8803169500989272,0.8188769663460634,0.9296566580033598,0.8325329273177056,0.7654428614236791,0.889358233117087
22.5,0.7960085699221073,0.7513672277452429,0.8328421626125263,0.8325329273177056,0.7654428614236791,0.889358233117087,0.7771919258102067,0.732055135481828,0.8162385610560807,0.8803169500989272,0.8188769663460634,0.9296566580033598,0.8325329273177056,0.7654428614236791,0.889358233117087
23.0,0.7965343210305555,0.7520449729851179,0.8333143161877274,0.836939955546187,0.7746746753553613,0.8917692111402193,0.7778108371274005,0.7327439809305791,0.8171020911794858,0.8803169500989272,0.8188769663460634,0.9296566580033598,0.836939955546187,0.7746746753553613,0.8917692111402193
23.5,0.797062803313593,0.7522853167217898,0.834104626612145,0.836939955546187,0.7746746753553613,0.8917692111402193,0.7784332157348868,0.7327633057139854,0.8175759742918215,0.8803169500989272,0.8188769663460634,0.9296566580033598,0.836939955546187,0.7746746753553613,0.8917692111402193
24.0,0.7981225275782741,0.7534003895196514,0.8348334750086662,0.836939955546187,0.7746746753553613,0.8917692111402193,0.779055594342373,0.7339193450920999,0.8184591469208894,0.8847496556508188,0.8229560304538588,0.932492936731166,0.836939955546187,0.7746746753553613,0.8917692111402193
24.5,0.7991850405910199,0.7545050612598593,0.8358638932234723,0.836939955546187,0.7746746753553613,0.8917692111402193,0.7803003515573457,0.7351503792716835,0.8195526860874797,0.8847496556508188,0.8229560304538588,0.932492936731166,0.836939955546187,0.7746746753553613,0.8917692111402193
25.0,0.8002503719406697,0.7555927953744235,0.8363540581014165,0.836939955546187,0.7746746753553613,0.8917692111402193,0.7815486450144061,0.7363906368895622,0.8198857892433241,0.8847496556508188,0.8229560304538588,0.932492936731166,0.836939955546187,0.7746746753553613,0.8917692111402193
25.5,0.8007858937317135,0.7555927953744235,0.8375374237515065,0.836939955546187,0.7746746753553613,0.8917692111402193,0.7821763787931004,0.7367471327650833,0.8204272879675502,0.8847496556508188,0.8229560304538588,0.932492936731166,0.836939955546187,0.7746746753553613,0.8917692111402193
26.0,0.8007858937317135,0.7555927953744235,0.8375374237515065,0.836939955546187,0.7746746753553613,0.8917692111402193,0.7821763787931004,0.7367471327650833,0.8204272879675502,0.8847496556508188,0.8229560304538588,0.932492936731166,0.836939955546187,0.7746746753553613,0.8917692111402193
26.5,0.8007858937317135,0.7555927953744235,0.8375374237515065,0.836939955546187,0.7746746753553613,0.8917692111402193,0.7821763787931004,0.7367471327650833,0.8204272879675502,0.8847496556508188,0.8229560304538588,0.932492936731166,0.836939955546187,0.7746746753553613,0.8917692111402193
27.0,0.8007858937317135,0.7555927953744235,0.8375374237515065,0.836939955546187,0.7746746753553613,0.8917692111402193,0.7821763787931004,0.7367471327650833,0.8204272879675502,0.8847496556508188,0.8229560304538588,0.932492936731166,0.836939955546187,0.7746746753553613,0.8917692111402193
27.5,0.801328711459965,0.7566569617561992,0.8377233630158599,0.8462576723721191,0.7850701467990125,0.898108332293765,0.7828114330823334,0.7370282325268263,0.8218979137766854,0.8847496556508188,0.8229560304538588,0.932492936731166,0.8462576723721191,0.7850701467990125,0.898108332293765
28.0,0.8024263428883629,0.7572690499607242,0.8395546074741636,0.8462576723721191,0.7850701467990125,0.898108332293765,0.7834540028069419,0.738064450452154,0.8229179693471879,0.8895517533320347,0.8280547464316219,0.9362167007599596,0.8462576723721191,0.7850701467990125,0.898108332293765
28.5,0.8029782246121384,0.7586160440097081,0.8396322279383871,0.8462576723721191,0.7850701467990125,0.898108332293765,0.7841004087687121,0.7388671917812906,0.823216116756063,0.8895517533320347,0.8280547464316219,0.9362167007599596,0.8462576723721191,0.7850701467990125,0.898108332293765
29.0,0.8029782246121384,0.7586160440097081,0.8396322279383871,0.8462576723721191,0.7850701467990125,0.898108332293765,0.7841004087687121,0.7388671917812906,0.823216116756063,0.8895517533320347,0.8280547464316219,0.9362167007599596,0.8462576723721191,0.7850701467990125,0.898108332293765
29.5,0.8035347832996748,0.7591023800762048,0.8401857242973898,0.8462576723721191,0.7850701467990125,0.898108332293765,0.7841004087687121,0.7388671917812906,0.823216116756063,0.8945721281805785,0.8340557237974404,0.9386277159687386,0.8462576723721191,0.7850701467990125,0.898108332293765
30.0,0.8035347832996748,0.7591023800762048,0.8401857242973898,0.8462576723721191,0.7850701467990125,0.898108332293765,0.7841004087687121,0.7388671917812906,0.823216116756063,0.8945721281805785,0.8340557237974404,0.9386277159687386,0.8462576723721191,0.7850701467990125,0.898108332293765
