pr_id,trigger_event_id,response_event_id,in_reply_to_id,trigger_dt,response_dt,hours_after_trigger,response_user,response_user_type,response_actor_role,response_dt_right,machine_likeness_score,heuristics_tripped,flag_any,flag_combined
3908908956,2776503367,2776508095,2776503367,2026-02-07 00:14:31+00:00,2026-02-07 00:18:07+00:00,0.06,lucaspimentel,User,author_account,2026-02-07 00:18:07+00:00,0.09403217809418483,0,False,False
3458141830,2382790253,2382799312,2382790253,2025-09-26 15:42:43+00:00,2025-09-26 15:46:48+00:00,0.06805555555555555,mwaskom,User,other_human,2025-09-26 15:46:48+00:00,0.09356428688700928,0,False,False
3652777431,2552909767,2552915841,2552909767,2025-11-22 10:29:59+00:00,2025-11-22 10:32:17+00:00,0.03833333333333333,deviantony,User,other_human,2025-11-22 10:32:17+00:00,0.09021220167863254,0,False,False
3999560338,2879288655,2879546215,2879288655,2026-03-03 16:31:13+00:00,2026-03-03 17:21:11+00:00,0.8327777777777777,rujuthaa,User,author_account,2026-03-03 17:21:11+00:00,0.09021220167863254,0,False,False
4021135508,2882900459,2882949074,2882900459,2026-03-04 10:05:20+00:00,2026-03-04 10:15:54+00:00,0.1761111111111111,mackaby,User,author_account,2026-03-04 10:15:54+00:00,0.09021220167863254,0,False,False
4045378125,2905216960,2905598528,2905216960,2026-03-09 12:47:44+00:00,2026-03-09 13:57:48+00:00,1.1677777777777778,shuuul,User,author_account,2026-03-09 13:57:48+00:00,0.09021220167863254,0,False,False
4049172642,2909132253,2909142062,2909132253,2026-03-10 03:38:33+00:00,2026-03-10 03:42:46+00:00,0.07027777777777777,randyy179,User,author_account,2026-03-10 03:42:46+00:00,0.09021220167863254,0,False,False
3159305613,2156351711,2156533406,2156351711,2025-06-19 07:37:22+00:00,2025-06-19 09:12:15+00:00,1.581388888888889,AVGVSTVS96,User,author_account,2025-06-19 09:12:15+00:00,0.08199388003671511,0,False,False
3938171627,2805295753,2805575229,2805295753,2026-02-13 17:25:53+00:00,2026-02-13 18:40:15+00:00,1.2394444444444443,chrisguidry,User,author_account,2026-02-13 18:40:15+00:00,0.07649460819063031,0,False,False
3938171627,2805295753,2806155788,2805295753,2026-02-13 17:25:53+00:00,2026-02-13 21:23:39+00:00,3.9627777777777777,chrisguidry,User,author_account,2026-02-13 21:23:39+00:00,0.07649460819063031,0,False,False
3172263561,2164214605,2164230263,2164214605,2025-06-24 14:40:31+00:00,2025-06-24 14:45:26+00:00,0.08194444444444444,rnorth,User,other_human,2025-06-24 14:45:26+00:00,0.07188883932224702,0,False,False
3877106335,2747732182,2747747898,2747732182,2026-01-30 19:45:07+00:00,2026-01-30 19:48:04+00:00,0.049166666666666664,dmitrii-galantsev,User,author_account,2026-01-30 19:48:04+00:00,0.07188883932224702,0,False,False
