event_month,pairs,log_pr_estimate,log_pr_ci_low,log_pr_ci_high,pr_count_estimate,pr_count_ci_low,pr_count_ci_high,merged_count_estimate,merged_count_ci_low,merged_count_ci_high
-4,23,-0.4613970637097162,-0.9149359795807641,0.057580168970047904,-1.2173913043478262,-6.521739130434782,4.565217391304348,-1.434782608695652,-5.415122573312761,2.5470530037375045
-3,23,-0.02817177773518362,-0.149179345721631,0.13099878759827388,0.043478260869565216,-1.565217391304348,3.6956521739130435,-0.13043478260869565,-1.2608695652173914,1.3478260869565217
-2,23,0.10434606923201167,-0.1440178286498572,0.418604242165084,0.6086956521739131,-0.9565217391304348,3.0,0.2608695652173913,-0.9130434782608695,1.391304347826087
-1,23,0.0,,,0.0,,,0.0,,
0,23,0.05292596405111472,-0.23244004743424151,0.49894415539200504,0.4782608695652174,-1.608695652173913,4.260869565217392,-0.043478260869565216,-1.826086956521739,3.260869565217391
1,23,-0.30298531036004245,-0.7558755799415793,0.31265195239160026,-0.8695652173913043,-4.739130434782608,4.869565217391305,-1.826086956521739,-4.826086956521739,3.4782608695652173
2,23,0.014143636999595716,-0.5355466673638113,0.5476181627895417,-1.5217391304347827,-10.155679007105537,4.217391304347826,-1.8695652173913044,-7.782608695652174,2.9565217391304346
3,23,0.023710176164365823,-0.5100393225096725,0.5429659479445267,-3.652173913043478,-11.570172979748145,1.8260869565217392,-4.956521739130435,-11.319549769123302,-0.30434782608695654
