burst_threshold_minutes,exclusion_unit,excluded_group,excluded_group_prs,remaining_prs,first_post_burst_state,remaining_state_prs,share_all_prs,share_post_burst_actions
0,repository,7833168,2,8606,no_action_within_7d,3055,0.3549848942598187,
0,repository,7913195,12,8596,user_account,2379,0.27675663099115866,0.4291125541125541
0,repository,7913195,12,8596,mapped_product,1302,0.15146579804560262,0.23484848484848486
0,repository,7913195,12,8596,other_bot,1356,0.15774778966961378,0.24458874458874458
0,repository,7913195,12,8596,branch_movement_untyped,507,0.058980921358771525,0.09145021645021645
0,repository,7913195,12,8596,no_action_within_7d,3052,0.3550488599348534,
0,repository,9156682,1,8607,user_account,2380,0.27651911235041243,0.42867435158501443
0,repository,9156682,1,8607,mapped_product,1305,0.15162077378877659,0.23505043227665706
0,repository,9156682,1,8607,other_bot,1359,0.15789473684210525,0.24477665706051874
0,repository,9156682,1,8607,branch_movement_untyped,508,0.059021726501684676,0.0914985590778098
0,repository,9156682,1,8607,no_action_within_7d,3055,0.35494365051702104,
0,repository,9393759,1,8607,user_account,2381,0.27663529685140004,0.42877723752926344
0,repository,9393759,1,8607,mapped_product,1305,0.15162077378877659,0.23500810372771475
0,repository,9393759,1,8607,other_bot,1359,0.15789473684210525,0.24473257698541329
0,repository,9393759,1,8607,branch_movement_untyped,508,0.059021726501684676,0.0914820817576085
0,repository,9393759,1,8607,no_action_within_7d,3054,0.3548274660160335,
0,repository,9766768,1,8607,user_account,2381,0.27663529685140004,0.42877723752926344
0,repository,9766768,1,8607,mapped_product,1305,0.15162077378877659,0.23500810372771475
0,repository,9766768,1,8607,other_bot,1359,0.15789473684210525,0.24473257698541329
0,repository,9766768,1,8607,branch_movement_untyped,508,0.059021726501684676,0.0914820817576085
0,repository,9766768,1,8607,no_action_within_7d,3054,0.3548274660160335,
0,repository,9852918,1,8607,user_account,2380,0.27651911235041243,0.42867435158501443
0,repository,9852918,1,8607,mapped_product,1305,0.15162077378877659,0.23505043227665706
0,repository,9852918,1,8607,other_bot,1359,0.15789473684210525,0.24477665706051874
0,repository,9852918,1,8607,branch_movement_untyped,508,0.059021726501684676,0.0914985590778098
0,repository,9852918,1,8607,no_action_within_7d,3055,0.35494365051702104,
0,repository,10187082,1,8607,user_account,2380,0.27651911235041243,0.42867435158501443
0,repository,10187082,1,8607,mapped_product,1305,0.15162077378877659,0.23505043227665706
0,repository,10187082,1,8607,other_bot,1359,0.15789473684210525,0.24477665706051874
0,repository,10187082,1,8607,branch_movement_untyped,508,0.059021726501684676,0.0914985590778098
0,repository,10187082,1,8607,no_action_within_7d,3055,0.35494365051702104,
0,repository,10458362,10,8598,user_account,2377,0.2764596417771575,0.4287518037518038
0,repository,10458362,10,8598,mapped_product,1304,0.15166317748313562,0.2352092352092352
0,repository,10458362,10,8598,other_bot,1358,0.15794370783903233,0.24494949494949494
0,repository,10458362,10,8598,branch_movement_untyped,505,0.05873458943940451,0.0910894660894661
0,repository,10458362,10,8598,no_action_within_7d,3054,0.35519888346127004,
0,repository,10601208,3,8605,user_account,2379,0.27646717024985473,0.42864864864864866
0,repository,10601208,3,8605,mapped_product,1304,0.1515398024404416,0.23495495495495494
0,repository,10601208,3,8605,other_bot,1359,0.157931435212086,0.24486486486486486
0,repository,10601208,3,8605,branch_movement_untyped,508,0.05903544450900639,0.09153153153153153
0,repository,10601208,3,8605,no_action_within_7d,3055,0.3550261475886113,
0,repository,10744183,24,8584,user_account,2374,0.27656104380242313,0.42937240007234584
0,repository,10744183,24,8584,mapped_product,1293,0.1506290773532153,0.23385784047748237
0,repository,10744183,24,8584,other_bot,1355,0.15785181733457596,0.24507144149032375
0,repository,10744183,24,8584,branch_movement_untyped,507,0.059063373718546135,0.09169831795984808
0,repository,10744183,24,8584,no_action_within_7d,3055,0.3558946877912395,
0,repository,11008207,1,8607,user_account,2380,0.27651911235041243,0.42867435158501443
0,repository,11008207,1,8607,mapped_product,1305,0.15162077378877659,0.23505043227665706
0,repository,11008207,1,8607,other_bot,1359,0.15789473684210525,0.24477665706051874
0,repository,11008207,1,8607,branch_movement_untyped,508,0.059021726501684676,0.0914985590778098
0,repository,11008207,1,8607,no_action_within_7d,3055,0.35494365051702104,
0,repository,11180687,3,8605,user_account,2381,0.2766995932597327,0.42885446685878964
0,repository,11180687,3,8605,mapped_product,1305,0.15165601394538059,0.23505043227665706
0,repository,11180687,3,8605,other_bot,1359,0.157931435212086,0.24477665706051874
0,repository,11180687,3,8605,branch_movement_untyped,507,0.0589192330040674,0.09131844380403459
0,repository,11180687,3,8605,no_action_within_7d,3053,0.3547937245787333,
0,repository,11863336,8,8600,user_account,2378,0.27651162790697675,0.42854568390701026
