burst_threshold_minutes,exclusion_unit,excluded_group,excluded_group_prs,remaining_prs,first_post_burst_state,remaining_state_prs,share_all_prs,share_post_burst_actions
5,product_pair,Claude_Code -> Devin,35,8573,user_account,2525,0.29452933628834715,0.5323634830276196
5,product_pair,Claude_Code -> Devin,35,8573,mapped_product,921,0.10743030444418523,0.1941808981657179
5,product_pair,Claude_Code -> Devin,35,8573,other_bot,760,0.08865041409075003,0.16023613746573898
5,product_pair,Claude_Code -> Devin,35,8573,branch_movement_untyped,537,0.0626385162720168,0.11321948134092347
5,product_pair,Claude_Code -> Devin,35,8573,no_action_within_7d,3830,0.4467514289047008,
5,product_pair,Claude_Code -> OpenAI_Codex,137,8471,user_account,2479,0.29264549639948056,0.528796928327645
5,product_pair,Claude_Code -> OpenAI_Codex,137,8471,mapped_product,912,0.10766143312477866,0.1945392491467577
5,product_pair,Claude_Code -> OpenAI_Codex,137,8471,other_bot,748,0.08830126313304214,0.15955631399317405
5,product_pair,Claude_Code -> OpenAI_Codex,137,8471,branch_movement_untyped,549,0.06480934954550821,0.1171075085324232
5,product_pair,Claude_Code -> OpenAI_Codex,137,8471,no_action_within_7d,3783,0.4465824577971904,
5,product_pair,Copilot -> Claude_Code,176,8432,user_account,2462,0.29198292220113853,0.5293485271984519
5,product_pair,Copilot -> Claude_Code,176,8432,mapped_product,881,0.10448292220113851,0.1894216297570415
5,product_pair,Copilot -> Claude_Code,176,8432,other_bot,751,0.08906546489563567,0.16147065147280154
5,product_pair,Copilot -> Claude_Code,176,8432,branch_movement_untyped,557,0.06605787476280835,0.119759191571705
5,product_pair,Copilot -> Claude_Code,176,8432,no_action_within_7d,3781,0.44841081593927895,
5,product_pair,Copilot -> Cursor,220,8388,user_account,2439,0.2907725321888412,0.5265544041450777
5,product_pair,Copilot -> Cursor,220,8388,mapped_product,894,0.10658082975679542,0.19300518134715025
5,product_pair,Copilot -> Cursor,220,8388,other_bot,740,0.0882212684787792,0.15975820379965458
5,product_pair,Copilot -> Cursor,220,8388,branch_movement_untyped,559,0.06664282308059132,0.12068221070811744
5,product_pair,Copilot -> Cursor,220,8388,no_action_within_7d,3756,0.44778254649499283,
5,product_pair,Copilot -> Devin,15,8593,user_account,2526,0.2939602001629233,0.5301154249737671
5,product_pair,Copilot -> Devin,15,8593,mapped_product,919,0.10694751541952752,0.19286463798530956
5,product_pair,Copilot -> Devin,15,8593,other_bot,760,0.08844408239264517,0.15949632738719832
5,product_pair,Copilot -> Devin,15,8593,branch_movement_untyped,560,0.06516932386826486,0.11752360965372508
5,product_pair,Copilot -> Devin,15,8593,no_action_within_7d,3828,0.4454788781566391,
5,product_pair,Copilot -> OpenAI_Codex,417,8191,user_account,2351,0.2870223415944329,0.51784140969163
5,product_pair,Copilot -> OpenAI_Codex,417,8191,mapped_product,887,0.10828958613111953,0.19537444933920706
5,product_pair,Copilot -> OpenAI_Codex,417,8191,other_bot,749,0.09144182639482358,0.16497797356828195
5,product_pair,Copilot -> OpenAI_Codex,417,8191,branch_movement_untyped,553,0.06751312416066414,0.12180616740088106
5,product_pair,Copilot -> OpenAI_Codex,417,8191,no_action_within_7d,3651,0.44573312171895985,
5,product_pair,Cursor -> Claude_Code,151,8457,user_account,2498,0.29537661109140356,0.5334187486653854
5,product_pair,Cursor -> Claude_Code,151,8457,mapped_product,882,0.10429230223483504,0.18834080717488788
5,product_pair,Cursor -> Claude_Code,151,8457,other_bot,746,0.08821094950928225,0.15929959427717275
5,product_pair,Cursor -> Claude_Code,151,8457,branch_movement_untyped,557,0.06586259903038903,0.11894084988255392
5,product_pair,Cursor -> Claude_Code,151,8457,no_action_within_7d,3774,0.4462575381340901,
5,product_pair,Cursor -> Copilot,494,8114,user_account,2395,0.29516884397337934,0.5331700801424755
5,product_pair,Cursor -> Copilot,494,8114,mapped_product,864,0.10648262262755731,0.1923419412288513
5,product_pair,Cursor -> Copilot,494,8114,other_bot,708,0.08725659354202613,0.15761353517364202
5,product_pair,Cursor -> Copilot,494,8114,branch_movement_untyped,525,0.06470298249938378,0.11687444345503116
5,product_pair,Cursor -> Copilot,494,8114,no_action_within_7d,3622,0.44638895735765344,
5,product_pair,Cursor -> Devin,15,8593,user_account,2520,0.2932619574071919,0.5291894162116758
5,product_pair,Cursor -> Devin,15,8593,mapped_product,923,0.10741301059001512,0.19382612347753045
5,product_pair,Cursor -> Devin,15,8593,other_bot,759,0.08832770860002327,0.15938681226375473
5,product_pair,Cursor -> Devin,15,8593,branch_movement_untyped,560,0.06516932386826486,0.11759764804703907
5,product_pair,Cursor -> Devin,15,8593,no_action_within_7d,3831,0.4458279995345048,
5,product_pair,Cursor -> OpenAI_Codex,145,8463,user_account,2477,0.2926858088148411,0.5291604358043153
5,product_pair,Cursor -> OpenAI_Codex,145,8463,mapped_product,900,0.10634526763559021,0.19226660969878231
5,product_pair,Cursor -> OpenAI_Codex,145,8463,other_bot,744,0.08791208791208792,0.15894039735099338
5,product_pair,Cursor -> OpenAI_Codex,145,8463,branch_movement_untyped,560,0.06617038875103391,0.119632557145909
5,product_pair,Cursor -> OpenAI_Codex,145,8463,no_action_within_7d,3782,0.4468864468864469,
5,product_pair,Devin -> Claude_Code,85,8523,user_account,2490,0.2921506511791623,0.5273189326556544
5,product_pair,Devin -> Claude_Code,85,8523,mapped_product,915,0.10735656458993312,0.1937738246505718
5,product_pair,Devin -> Claude_Code,85,8523,other_bot,757,0.0888184911416168,0.1603134265141889
5,product_pair,Devin -> Claude_Code,85,8523,branch_movement_untyped,560,0.0657045641206148,0.11859381617958492
5,product_pair,Devin -> Claude_Code,85,8523,no_action_within_7d,3801,0.445969728968673,
5,product_pair,Devin -> Copilot,430,8178,user_account,2290,0.28001956468574224,0.5102495543672014
5,product_pair,Devin -> Copilot,430,8178,mapped_product,892,0.1090731230129616,0.19875222816399288
5,product_pair,Devin -> Copilot,430,8178,other_bot,753,0.09207630227439471,0.1677807486631016
5,product_pair,Devin -> Copilot,430,8178,branch_movement_untyped,553,0.06762044509660063,0.1232174688057041
5,product_pair,Devin -> Copilot,430,8178,no_action_within_7d,3690,0.4512105649303008,
5,product_pair,Devin -> Cursor,117,8491,user_account,2510,0.29560711341420326,0.5335884353741497
5,product_pair,Devin -> Cursor,117,8491,mapped_product,881,0.10375691909080202,0.1872874149659864
5,product_pair,Devin -> Cursor,117,8491,other_bot,753,0.08868213402426098,0.1600765306122449
5,product_pair,Devin -> Cursor,117,8491,branch_movement_untyped,560,0.06595218466611706,0.11904761904761904
5,product_pair,Devin -> Cursor,117,8491,no_action_within_7d,3787,0.4460016488046167,
5,product_pair,Devin -> OpenAI_Codex,74,8534,user_account,2493,0.2921256151863136,0.5288502333474756
5,product_pair,Devin -> OpenAI_Codex,74,8534,mapped_product,900,0.10546051089758612,0.19092066185829445
5,product_pair,Devin -> OpenAI_Codex,74,8534,other_bot,761,0.08917272088118115,0.16143402630462453
5,product_pair,Devin -> OpenAI_Codex,74,8534,branch_movement_untyped,560,0.06561987344738693,0.11879507848960542
5,product_pair,Devin -> OpenAI_Codex,74,8534,no_action_within_7d,3820,0.44762127958753223,
5,product_pair,Google_Jules -> Claude_Code,16,8592,user_account,2526,0.29399441340782123,0.5302267002518891
5,product_pair,Google_Jules -> Claude_Code,16,8592,mapped_product,917,0.10672718808193668,0.19248530646515533
5,product_pair,Google_Jules -> Claude_Code,16,8592,other_bot,761,0.0885707635009311,0.15973971452560873
5,product_pair,Google_Jules -> Claude_Code,16,8592,branch_movement_untyped,560,0.06517690875232775,0.11754827875734676
5,product_pair,Google_Jules -> Claude_Code,16,8592,no_action_within_7d,3828,0.44553072625698326,
5,product_pair,Google_Jules -> Copilot,170,8438,user_account,2484,0.29438255510784544,0.5298634812286689
5,product_pair,Google_Jules -> Copilot,170,8438,mapped_product,895,0.10606778857549182,0.19091296928327645
5,product_pair,Google_Jules -> Copilot,170,8438,other_bot,757,0.08971320218061152,0.16147610921501707
5,product_pair,Google_Jules -> Copilot,170,8438,branch_movement_untyped,552,0.06541834557952121,0.11774744027303755
5,product_pair,Google_Jules -> Copilot,170,8438,no_action_within_7d,3750,0.44441810855652997,
5,product_pair,Google_Jules -> Cursor,2,8606,user_account,2526,0.2935161515221938,0.5294487528819954
5,product_pair,Google_Jules -> Cursor,2,8606,mapped_product,924,0.10736695328840344,0.1936700901278558
5,product_pair,Google_Jules -> Cursor,2,8606,other_bot,761,0.08842667906112014,0.15950534479144834
5,product_pair,Google_Jules -> Cursor,2,8606,branch_movement_untyped,560,0.06507088078085058,0.11737581219870048
5,product_pair,Google_Jules -> Cursor,2,8606,no_action_within_7d,3835,0.44561933534743203,
5,product_pair,Google_Jules -> Devin,13,8595,user_account,2522,0.29342641070389763,0.5292759706190976
5,product_pair,Google_Jules -> Devin,13,8595,mapped_product,923,0.10738801628853985,0.193704092339979
5,product_pair,Google_Jules -> Devin,13,8595,other_bot,761,0.08853984874927283,0.1597061909758657
5,product_pair,Google_Jules -> Devin,13,8595,branch_movement_untyped,559,0.06503781268179173,0.1173137460650577
5,product_pair,Google_Jules -> Devin,13,8595,no_action_within_7d,3830,0.445607911576498,
5,product_pair,Google_Jules -> OpenAI_Codex,114,8494,user_account,2522,0.29691546974334826,0.5294982154104556
5,product_pair,Google_Jules -> OpenAI_Codex,114,8494,mapped_product,924,0.10878267012008476,0.19399538106235567
5,product_pair,Google_Jules -> OpenAI_Codex,114,8494,other_bot,757,0.08912173298799152,0.15893344530757925
5,product_pair,Google_Jules -> OpenAI_Codex,114,8494,branch_movement_untyped,560,0.06592889098186956,0.11757295821960949
5,product_pair,Google_Jules -> OpenAI_Codex,114,8494,no_action_within_7d,3731,0.4392512361667059,
5,product_pair,OpenAI_Codex -> Claude_Code,824,7784,user_account,2332,0.29958890030832475,0.5423255813953488
5,product_pair,OpenAI_Codex -> Claude_Code,824,7784,mapped_product,786,0.10097636176772867,0.1827906976744186
5,product_pair,OpenAI_Codex -> Claude_Code,824,7784,other_bot,680,0.08735868448098665,0.15813953488372093
5,product_pair,OpenAI_Codex -> Claude_Code,824,7784,branch_movement_untyped,502,0.0644912641315519,0.11674418604651163
5,product_pair,OpenAI_Codex -> Claude_Code,824,7784,no_action_within_7d,3484,0.447584789311408,
5,product_pair,OpenAI_Codex -> Copilot,3036,5572,user_account,1696,0.30437903804737976,0.5172308630680086
5,product_pair,OpenAI_Codex -> Copilot,3036,5572,mapped_product,774,0.13890882986360373,0.23604757548032937
5,product_pair,OpenAI_Codex -> Copilot,3036,5572,other_bot,427,0.07663316582914573,0.13022262885025923
5,product_pair,OpenAI_Codex -> Copilot,3036,5572,branch_movement_untyped,382,0.06855707106963388,0.11649893260140287
5,product_pair,OpenAI_Codex -> Copilot,3036,5572,no_action_within_7d,2293,0.4115218951902369,
5,product_pair,OpenAI_Codex -> Cursor,428,8180,user_account,2431,0.2971882640586797,0.5367630823581364
5,product_pair,OpenAI_Codex -> Cursor,428,8180,mapped_product,836,0.10220048899755502,0.18458820931773018
5,product_pair,OpenAI_Codex -> Cursor,428,8180,other_bot,717,0.08765281173594132,0.15831309339810112
5,product_pair,OpenAI_Codex -> Cursor,428,8180,branch_movement_untyped,545,0.06662591687041565,0.12033561492603223
5,product_pair,OpenAI_Codex -> Cursor,428,8180,no_action_within_7d,3651,0.44633251833740833,
5,product_pair,OpenAI_Codex -> Devin,262,8346,user_account,2446,0.29307452671938655,0.5309311916648578
5,product_pair,OpenAI_Codex -> Devin,262,8346,mapped_product,865,0.10364246345554756,0.18775775993054047
5,product_pair,OpenAI_Codex -> Devin,262,8346,other_bot,749,0.08974358974358974,0.16257868461037553
5,product_pair,OpenAI_Codex -> Devin,262,8346,branch_movement_untyped,547,0.06554037862449077,0.11873236379422618
5,product_pair,OpenAI_Codex -> Devin,262,8346,no_action_within_7d,3739,0.4479990414569854,
10,product_pair,Claude_Code -> Copilot,991,7617,user_account,2128,0.2793750820533018,0.553878188443519
10,product_pair,Claude_Code -> Copilot,991,7617,mapped_product,781,0.10253380596035185,0.20327954190525768
10,product_pair,Claude_Code -> Copilot,991,7617,other_bot,536,0.0703689116450046,0.13951067152524727
10,product_pair,Claude_Code -> Copilot,991,7617,branch_movement_untyped,397,0.052120257319154525,0.10333159812597606
10,product_pair,Claude_Code -> Copilot,991,7617,no_action_within_7d,3775,0.4956019430221872,
10,product_pair,Claude_Code -> Cursor,241,8367,user_account,2345,0.2802677184175929,0.5552924461283448
10,product_pair,Claude_Code -> Cursor,241,8367,mapped_product,790,0.09441854906179037,0.1870708027468624
10,product_pair,Claude_Code -> Cursor,241,8367,other_bot,581,0.06943946456316481,0.13757991948851528
10,product_pair,Claude_Code -> Cursor,241,8367,branch_movement_untyped,507,0.06059519541054141,0.12005683163627753
10,product_pair,Claude_Code -> Cursor,241,8367,no_action_within_7d,4144,0.4952790725469105,
10,product_pair,Claude_Code -> Devin,35,8573,user_account,2412,0.28134841945643296,0.5513142857142858
10,product_pair,Claude_Code -> Devin,35,8573,mapped_product,824,0.09611571211944477,0.18834285714285715
10,product_pair,Claude_Code -> Devin,35,8573,other_bot,608,0.07092033127260003,0.13897142857142858
10,product_pair,Claude_Code -> Devin,35,8573,branch_movement_untyped,531,0.061938644581826664,0.12137142857142857
10,product_pair,Claude_Code -> Devin,35,8573,no_action_within_7d,4198,0.48967689256969554,
10,product_pair,Claude_Code -> OpenAI_Codex,137,8471,user_account,2364,0.27906976744186046,0.5468424705065926
10,product_pair,Claude_Code -> OpenAI_Codex,137,8471,mapped_product,817,0.09644670050761421,0.18898912792042563
10,product_pair,Claude_Code -> OpenAI_Codex,137,8471,other_bot,598,0.0705937905796246,0.13832986352070323
10,product_pair,Claude_Code -> OpenAI_Codex,137,8471,branch_movement_untyped,544,0.0642191004603943,0.12583853805227851
10,product_pair,Claude_Code -> OpenAI_Codex,137,8471,no_action_within_7d,4148,0.48967064101050645,
10,product_pair,Copilot -> Claude_Code,176,8432,user_account,2353,0.2790559772296015,0.5482292637465052
10,product_pair,Copilot -> Claude_Code,176,8432,mapped_product,787,0.0933349146110057,0.18336439888164027
10,product_pair,Copilot -> Claude_Code,176,8432,other_bot,600,0.07115749525616698,0.13979496738117428
10,product_pair,Copilot -> Claude_Code,176,8432,branch_movement_untyped,552,0.06546489563567362,0.12861136999068035
10,product_pair,Copilot -> Claude_Code,176,8432,no_action_within_7d,4140,0.49098671726755216,
10,product_pair,Copilot -> Cursor,220,8388,user_account,2332,0.27801621363853124,0.5451145395044413
10,product_pair,Copilot -> Cursor,220,8388,mapped_product,805,0.09597043395326657,0.1881720430107527
10,product_pair,Copilot -> Cursor,220,8388,other_bot,588,0.07010014306151645,0.13744740532959326
10,product_pair,Copilot -> Cursor,220,8388,branch_movement_untyped,553,0.06592751549833095,0.12926601215521272
10,product_pair,Copilot -> Cursor,220,8388,no_action_within_7d,4110,0.4899856938483548,
10,product_pair,Copilot -> Devin,15,8593,user_account,2413,0.28080996159664845,0.5487832613145326
10,product_pair,Copilot -> Devin,15,8593,mapped_product,821,0.09554288374258117,0.18671821696611327
10,product_pair,Copilot -> Devin,15,8593,other_bot,609,0.07087163970673804,0.138503525130771
10,product_pair,Copilot -> Devin,15,8593,branch_movement_untyped,554,0.06447108111253345,0.12599499658858312
10,product_pair,Copilot -> Devin,15,8593,no_action_within_7d,4196,0.4883044338414989,
10,product_pair,Copilot -> OpenAI_Codex,417,8191,user_account,2257,0.2755463313392748,0.5376369699857074
10,product_pair,Copilot -> OpenAI_Codex,417,8191,mapped_product,797,0.09730191673788305,0.1898523106241067
10,product_pair,Copilot -> OpenAI_Codex,417,8191,other_bot,597,0.07288487364180198,0.14221057646498333
10,product_pair,Copilot -> OpenAI_Codex,417,8191,branch_movement_untyped,547,0.06678061286778171,0.13030014292520248
10,product_pair,Copilot -> OpenAI_Codex,417,8191,no_action_within_7d,3993,0.48748626541325846,
10,product_pair,Cursor -> Claude_Code,151,8457,user_account,2386,0.2821331441409483,0.5519315290307657
10,product_pair,Cursor -> Claude_Code,151,8457,mapped_product,791,0.09353198533759016,0.18297478602822115
10,product_pair,Cursor -> Claude_Code,151,8457,other_bot,596,0.07047416341492255,0.13786722183668748
10,product_pair,Cursor -> Claude_Code,151,8457,branch_movement_untyped,550,0.06503488234598558,0.1272264631043257
10,product_pair,Cursor -> Claude_Code,151,8457,no_action_within_7d,4134,0.48882582476055336,
10,product_pair,Cursor -> Copilot,494,8114,user_account,2286,0.2817352723687454,0.5509761388286334
10,product_pair,Cursor -> Copilot,494,8114,mapped_product,769,0.09477446388957357,0.18534586647384912
10,product_pair,Cursor -> Copilot,494,8114,other_bot,573,0.0706186837564703,0.1381055676066522
10,product_pair,Cursor -> Copilot,494,8114,branch_movement_untyped,521,0.06421000739462657,0.12557242709086527
10,product_pair,Cursor -> Copilot,494,8114,no_action_within_7d,3965,0.4886615725905842,
10,product_pair,Cursor -> Devin,15,8593,user_account,2410,0.2804608402187827,0.5481009779395042
10,product_pair,Cursor -> Devin,15,8593,mapped_product,826,0.09612475270569068,0.18785535592449398
10,product_pair,Cursor -> Devin,15,8593,other_bot,607,0.07063889212149424,0.1380486695474187
10,product_pair,Cursor -> Devin,15,8593,branch_movement_untyped,554,0.06447108111253345,0.12599499658858312
10,product_pair,Cursor -> Devin,15,8593,no_action_within_7d,4196,0.4883044338414989,
10,product_pair,Cursor -> OpenAI_Codex,145,8463,user_account,2364,0.2793335696561503,0.5476025017373176
10,product_pair,Cursor -> OpenAI_Codex,145,8463,mapped_product,805,0.09511993382961124,0.18647208709752142
10,product_pair,Cursor -> OpenAI_Codex,145,8463,other_bot,595,0.07030603804797353,0.1378271948112115
10,product_pair,Cursor -> OpenAI_Codex,145,8463,branch_movement_untyped,553,0.065343258891646,0.1280982163539495
10,product_pair,Cursor -> OpenAI_Codex,145,8463,no_action_within_7d,4146,0.4898971995746189,
10,product_pair,Devin -> Claude_Code,85,8523,user_account,2379,0.27912706793382613,0.5456422018348623
10,product_pair,Devin -> Claude_Code,85,8523,mapped_product,822,0.09644491376275958,0.18853211009174312
10,product_pair,Devin -> Claude_Code,85,8523,other_bot,605,0.07098439516602136,0.13876146788990826
10,product_pair,Devin -> Claude_Code,85,8523,branch_movement_untyped,554,0.06500058664789393,0.12706422018348623
10,product_pair,Devin -> Claude_Code,85,8523,no_action_within_7d,4163,0.488443036489499,
10,product_pair,Devin -> Copilot,430,8178,user_account,2202,0.2692589875275128,0.5311143270622286
10,product_pair,Devin -> Copilot,430,8178,mapped_product,797,0.09745659085350941,0.1922334780511336
10,product_pair,Devin -> Copilot,430,8178,other_bot,601,0.07348985081927122,0.14495899662325132
10,product_pair,Devin -> Copilot,430,8178,branch_movement_untyped,546,0.06676449009537784,0.1316931982633864
10,product_pair,Devin -> Copilot,430,8178,no_action_within_7d,4032,0.4930300807043287,
10,product_pair,Devin -> Cursor,117,8491,user_account,2396,0.2821811329643152,0.5515653775322283
10,product_pair,Devin -> Cursor,117,8491,mapped_product,791,0.09315746084089035,0.1820902394106814
10,product_pair,Devin -> Cursor,117,8491,other_bot,603,0.0710163702744082,0.1388121546961326
10,product_pair,Devin -> Cursor,117,8491,branch_movement_untyped,554,0.06524555411612296,0.12753222836095765
10,product_pair,Devin -> Cursor,117,8491,no_action_within_7d,4147,0.48839948180426335,
10,product_pair,Devin -> OpenAI_Codex,74,8534,user_account,2381,0.2790016404968362,0.5471047794117647
10,product_pair,Devin -> OpenAI_Codex,74,8534,mapped_product,808,0.09468010311694398,0.18566176470588236
10,product_pair,Devin -> OpenAI_Codex,74,8534,other_bot,609,0.07136161237403328,0.13993566176470587
10,product_pair,Devin -> OpenAI_Codex,74,8534,branch_movement_untyped,554,0.06491680337473635,0.12729779411764705
10,product_pair,Devin -> OpenAI_Codex,74,8534,no_action_within_7d,4182,0.4900398406374502,
10,product_pair,Google_Jules -> Claude_Code,16,8592,user_account,2413,0.28084264432029793,0.5489080982711556
10,product_pair,Google_Jules -> Claude_Code,16,8592,mapped_product,820,0.09543761638733705,0.18653321201091902
10,product_pair,Google_Jules -> Claude_Code,16,8592,other_bot,609,0.07087988826815643,0.13853503184713375
10,product_pair,Google_Jules -> Claude_Code,16,8592,branch_movement_untyped,554,0.06447858472998137,0.12602365787079162
10,product_pair,Google_Jules -> Claude_Code,16,8592,no_action_within_7d,4196,0.4883612662942272,
10,product_pair,Google_Jules -> Copilot,170,8438,user_account,2373,0.2812277790945722,0.5481635481635482
10,product_pair,Google_Jules -> Copilot,170,8438,mapped_product,804,0.09528324247452002,0.18572418572418573
10,product_pair,Google_Jules -> Copilot,170,8438,other_bot,605,0.07169945484712018,0.13975513975513976
10,product_pair,Google_Jules -> Copilot,170,8438,branch_movement_untyped,547,0.06482578810144585,0.12635712635712637
10,product_pair,Google_Jules -> Copilot,170,8438,no_action_within_7d,4109,0.4869637354823418,
10,product_pair,Google_Jules -> Cursor,2,8606,user_account,2413,0.28038577736462933,0.5480354303883715
10,product_pair,Google_Jules -> Cursor,2,8606,mapped_product,827,0.09609574715314896,0.18782648194412901
10,product_pair,Google_Jules -> Cursor,2,8606,other_bot,609,0.070764582849175,0.1383147853736089
10,product_pair,Google_Jules -> Cursor,2,8606,branch_movement_untyped,554,0.06437369277248431,0.12582330229389052
10,product_pair,Google_Jules -> Cursor,2,8606,no_action_within_7d,4203,0.4883801998605624,
10,product_pair,Google_Jules -> Devin,13,8595,user_account,2410,0.2803955788248982,0.5481009779395042
10,product_pair,Google_Jules -> Devin,13,8595,mapped_product,825,0.09598603839441536,0.18762792813281784
10,product_pair,Google_Jules -> Devin,13,8595,other_bot,609,0.07085514834205933,0.138503525130771
10,product_pair,Google_Jules -> Devin,13,8595,branch_movement_untyped,553,0.06433973240255962,0.12576756879690698
10,product_pair,Google_Jules -> Devin,13,8595,no_action_within_7d,4198,0.4884235020360675,
10,product_pair,Google_Jules -> OpenAI_Codex,114,8494,user_account,2408,0.2834942312220391,0.5478953356086462
10,product_pair,Google_Jules -> OpenAI_Codex,114,8494,mapped_product,827,0.09736284436072522,0.1881683731513083
10,product_pair,Google_Jules -> OpenAI_Codex,114,8494,other_bot,606,0.07134447845538026,0.1378839590443686
10,product_pair,Google_Jules -> OpenAI_Codex,114,8494,branch_movement_untyped,554,0.0652225100070638,0.1260523321956769
10,product_pair,Google_Jules -> OpenAI_Codex,114,8494,no_action_within_7d,4099,0.4825759359547916,
10,product_pair,OpenAI_Codex -> Claude_Code,824,7784,user_account,2217,0.28481500513874614,0.5556390977443609
10,product_pair,OpenAI_Codex -> Claude_Code,824,7784,mapped_product,720,0.09249743062692703,0.18045112781954886
10,product_pair,OpenAI_Codex -> Claude_Code,824,7784,other_bot,557,0.07155704008221994,0.13959899749373433
10,product_pair,OpenAI_Codex -> Claude_Code,824,7784,branch_movement_untyped,496,0.06372045220966084,0.12431077694235589
10,product_pair,OpenAI_Codex -> Claude_Code,824,7784,no_action_within_7d,3794,0.48741007194244607,
10,product_pair,OpenAI_Codex -> Copilot,3036,5572,user_account,1616,0.29002153625269206,0.5343915343915344
10,product_pair,OpenAI_Codex -> Copilot,3036,5572,mapped_product,671,0.12042354630294329,0.2218915343915344
10,product_pair,OpenAI_Codex -> Copilot,3036,5572,other_bot,347,0.06227566403445801,0.11474867724867725
10,product_pair,OpenAI_Codex -> Copilot,3036,5572,branch_movement_untyped,390,0.06999282124910265,0.12896825396825398
10,product_pair,OpenAI_Codex -> Copilot,3036,5572,no_action_within_7d,2548,0.457286432160804,
10,product_pair,OpenAI_Codex -> Cursor,428,8180,user_account,2317,0.2832518337408313,0.5547043332535312
10,product_pair,OpenAI_Codex -> Cursor,428,8180,mapped_product,751,0.09180929095354523,0.17979411060569786
10,product_pair,OpenAI_Codex -> Cursor,428,8180,other_bot,571,0.0698044009779951,0.13670098156571703
10,product_pair,OpenAI_Codex -> Cursor,428,8180,branch_movement_untyped,538,0.06577017114914425,0.12880057457505387
10,product_pair,OpenAI_Codex -> Cursor,428,8180,no_action_within_7d,4003,0.4893643031784841,
10,product_pair,OpenAI_Codex -> Devin,262,8346,user_account,2337,0.2800143781452193,0.550530035335689
10,product_pair,OpenAI_Codex -> Devin,262,8346,mapped_product,772,0.09249940091061587,0.18186101295641932
10,product_pair,OpenAI_Codex -> Devin,262,8346,other_bot,597,0.0715312724658519,0.14063604240282684
10,product_pair,OpenAI_Codex -> Devin,262,8346,branch_movement_untyped,539,0.06458183560987299,0.12697290930506477
10,product_pair,OpenAI_Codex -> Devin,262,8346,no_action_within_7d,4101,0.49137311286844,
30,product_pair,Claude_Code -> Copilot,991,7617,user_account,1892,0.24839175528423263,0.5940345368916797
30,product_pair,Claude_Code -> Copilot,991,7617,mapped_product,620,0.08139687541026651,0.1946624803767661
30,product_pair,Claude_Code -> Copilot,991,7617,other_bot,330,0.043324143363528946,0.10361067503924647
30,product_pair,Claude_Code -> Copilot,991,7617,branch_movement_untyped,343,0.04503085204148615,0.1076923076923077
30,product_pair,Claude_Code -> Copilot,991,7617,no_action_within_7d,4432,0.5818563739004857,
30,product_pair,Claude_Code -> Cursor,241,8367,user_account,2095,0.25038843073981115,0.5958475540386803
30,product_pair,Claude_Code -> Cursor,241,8367,mapped_product,622,0.07433966774232102,0.17690557451649602
30,product_pair,Claude_Code -> Cursor,241,8367,other_bot,360,0.04302617425600574,0.10238907849829351
30,product_pair,Claude_Code -> Cursor,241,8367,branch_movement_untyped,439,0.05246802916218477,0.12485779294653014
30,product_pair,Claude_Code -> Cursor,241,8367,no_action_within_7d,4851,0.5797776980996773,
30,product_pair,Claude_Code -> Devin,35,8573,user_account,2164,0.2524203895952409,0.5927143248425089
30,product_pair,Claude_Code -> Devin,35,8573,mapped_product,649,0.0757027878222326,0.17775951794029032
30,product_pair,Claude_Code -> Devin,35,8573,other_bot,377,0.04397527120027995,0.10325938099150918
30,product_pair,Claude_Code -> Devin,35,8573,branch_movement_untyped,461,0.053773474862941796,0.1262667762256916
30,product_pair,Claude_Code -> Devin,35,8573,no_action_within_7d,4922,0.5741280765193048,
30,product_pair,Claude_Code -> OpenAI_Codex,137,8471,user_account,2124,0.2507378113563924,0.5880398671096345
30,product_pair,Claude_Code -> OpenAI_Codex,137,8471,mapped_product,646,0.07626018179671822,0.1788482834994463
30,product_pair,Claude_Code -> OpenAI_Codex,137,8471,other_bot,371,0.04379648211545272,0.10271317829457365
30,product_pair,Claude_Code -> OpenAI_Codex,137,8471,branch_movement_untyped,471,0.05560146381773108,0.1303986710963455
30,product_pair,Claude_Code -> OpenAI_Codex,137,8471,no_action_within_7d,4859,0.5736040609137056,
30,product_pair,Copilot -> Claude_Code,176,8432,user_account,2105,0.24964421252371916,0.5881531153953619
30,product_pair,Copilot -> Claude_Code,176,8432,mapped_product,622,0.07376660341555977,0.17379156188879574
30,product_pair,Copilot -> Claude_Code,176,8432,other_bot,372,0.04411764705882353,0.10393964794635373
30,product_pair,Copilot -> Claude_Code,176,8432,branch_movement_untyped,480,0.056925996204933584,0.13411567476948869
30,product_pair,Copilot -> Claude_Code,176,8432,no_action_within_7d,4853,0.575545540796964,
30,product_pair,Copilot -> Cursor,220,8388,user_account,2089,0.24904625655698617,0.585482062780269
30,product_pair,Copilot -> Cursor,220,8388,mapped_product,640,0.07629947544110634,0.17937219730941703
30,product_pair,Copilot -> Cursor,220,8388,other_bot,359,0.042799237005245586,0.10061659192825112
30,product_pair,Copilot -> Cursor,220,8388,branch_movement_untyped,480,0.05722460658082976,0.13452914798206278
30,product_pair,Copilot -> Cursor,220,8388,no_action_within_7d,4820,0.5746304244158321,
30,product_pair,Copilot -> Devin,15,8593,user_account,2163,0.2517165134411731,0.5888919139667846
30,product_pair,Copilot -> Devin,15,8593,mapped_product,650,0.07564296520423601,0.17696705690171521
