first_owner_state,metric,full_estimate,leave_one_pair_min,leave_one_pair_max,leave_one_pair_max_abs_change,product_pairs
mapped_product,cross_layer_handoff,0.3297045101088647,0.31511254019292606,0.34596375617792424,0.01625924606905954,24
mapped_product,exact_owner_persistence,0.4447900466562986,0.41680395387149916,0.45666666666666667,0.027986092784799466,24
mapped_product,layer_persistence,0.5334370139968896,0.5107084019769358,0.55,0.022728612019953798,24
user_account,cross_layer_handoff,0.31910569105691056,0.2978244561140285,0.39029126213592236,0.0711855710790118,24
user_account,exact_owner_persistence,0.30962059620596205,0.28560431100846806,0.3169360505973296,0.02401628519749399,24
user_account,layer_persistence,0.540650406504065,0.4893203883495146,0.5626406601650412,0.05133001815455046,24
user_minus_mapped,cross_layer_handoff,-0.010598819051954145,-0.029993913820144935,0.06912337892424353,0.07972219797619767,24
user_minus_mapped,exact_owner_persistence,-0.13516945045033657,-0.1710623556581986,-0.10631731919021059,0.035892905207862036,24
user_minus_mapped,layer_persistence,0.0072133925071754534,-0.049000779533697136,0.032129157995648194,0.05621417204087259,24
